"lang"
{
	"Language"		"turkish"
	"Tokens"
	{
		"CardName_10004"		"Meepo"
		"CardName_10669"		"Telekinezi"
		"CardText_10669"		"3 yuva mesafedeki düşmanlardan birini seç. Bu düşmanın yerini 3 yuva mesafedeki yeni bir yuvayla [g:418[değiştir]]. Yeri değiştirilen düşmanı ve yeni [g:601[komşularını]] [g:405[sersemlet]].<br>  [color:quick[[g:405[Kulvar Arası]]]]"
		"CardName_10670"		"Büyü Çalma"
		"CardText_10670"		"Rakibinin oynadığı son [g:5[eşya]] dışı kartın bir kopyasını eline koy. Bu kart mavidir, geçicidir ve bedeli 1 mana düşüktür.<br><br>[color:quick[[g:604[&#9634; Hızlı Kullan]]]]"
		"CardName_10671"		"Shadow Fiend"
		"CardText_10671"		"[abilityname[Ruh Hapsetme]]{s:thisCardName}, şarj başına +1[color:attribute_glyph[&#9635;]] elde eder.<br><br>Her ölen komşu düşman 1 şarj verir.  <br><br>[color:death_effect[[g:603[Ölüm Etkisi]]:]]  [[Ruh Hapsetme]]'nin şarjı yarı yarıya azalır.<br><br>[abilityname[Ruhların Ağıdı]][activatedability[[color:ability[Etkin 2 &#9632;, 1 Mana:]] [[Ruh Hapsetme]]'nin her şarjı için şu tekrar edilir: [g:609[&#9633;]] Rastgele bir düşmana 1 hasar ver.]]"
		"CardName_10819"		"Ruh Hapsetme"
		"CardText_10819"		"{s:parentCardName}, şarj başına +1[color:attribute_glyph[&#9635;]] elde eder.<br><br>Her ölen komşu düşman 1 şarj verir.  <br><br>[color:death_effect[[g:603[Ölüm Etkisi]]:]]  [[Ruh Hapsetme]]'nin şarjı yarı yarıya azalır."
		"CardEffect_10819_0"		"[color:death_effect[[g:603[Death Effect]]:]]  Halve the charges on [[Necromastery]]."
		"CardName_10672"		"Ruhların Ağıdı"
		"CardText_10672"		"[[Ruh Hapsetme]]'nin her şarjı için şu tekrar edilir: [g:609[&#9633;]] Rastgele bir düşmana 1 hasar ver."
		"CardName_10673"		"Karanlıklar Efendisi'nin Varlığı"
		"CardText_10673"		"Kullanan Birimi [g:626[Geliştirme]]<br><br> [color:play_effect[[g:615[Aura]]:]]  [g:600[Komşu düşmanlar]] -2[color:attribute_glyph[&#9636;]] sahibi olur."
		"CardEffect_10673_0"		"[color:play_effect[[g:615[Aura]]:]] [g:600[Komşu düşmanlar]] -2[color:attribute_glyph[&#9636;]] sahibi olur."
		"CardModification_10673_0"		"[color:play_effect[[g:615[Aura]]:]] [g:600[Komşu düşmanlar]] -2[color:attribute_glyph[&#9636;]] sahibi olur."
		"CardName_10674"		"Tusk"
		"CardText_10674"		"[abilityname[Deniz Aygırı Yumruğu]][activatedability[[color:ability[Etkin 3 &#9632;, 1 Mana:]] {s:thisCardName}'ın [g:510[saldırısını]] ikiye katla.]]"
		"CardName_10675"		"Deniz Aygırı Yumruğu"
		"CardText_10675"		"{s:parentCardName}'ın [g:510[saldırısını]] ikiye katla."
		"CardName_10676"		"Buz Parçaları"
		"CardText_10676"		"Bir düşmanı [g:414[ittir]] ve ona 1 hasar ver. İttirilen düşman yerine bir [[Buz Parçası]] [g:409[çağır]]."
		"CardName_10677"		"Buz Parçası"
		"CardText_10677"		"[g:520[Çelimsiz]].<br><br>"
		"CardEffect_10677_0"		"[g:520[Çelimsiz]].<br><br>"
		"CardName_10678"		"Underlord"
		"CardText_10678"		"[abilityname[Kara Yarık]][activatedability[[color:ability[Etkin 3 &#9632;, 1 Mana:]] Bu kulvardaki bütün [g:0[kahramanları]] başka bir kulvara taşı.]]"
		"CardName_10679"		"Kara Yarık"
		"CardText_10679"		"Bu kulvardaki bütün [g:0[kahramanları]] başka bir kulvara taşı."
		"CardName_10700"		"Köreltme Aurası"
		"CardText_10700"		"[g:608[Birim]] [g:626[Geliştirme]] <br><br> [color:play_effect[[g:615[Aura]]:]] Bu kulvarda 2 yuvalık mesafede yer alan düşmanlar -1[color:attribute_glyph[&#9635;]] sahibi olur. Bunlardan biri öldüğünde kalıcı olarak 1[color:attribute_glyph[&#9635;]] [g:417[kazanırsın]]."
		"CardEffect_10700_0"		"[color:play_effect[[g:615[Aura]]:]] Bu kulvarda 2 yuvalık mesafede yer alan düşmanlar -1[color:attribute_glyph[&#9635;]] sahibi olur. Bunlardan biri öldüğünde kalıcı olarak 1[color:attribute_glyph[&#9635;]] [g:417[kazanırsın]]."
		"CardModification_10700_0"		"[color:play_effect[[g:615[Aura]]:]]  Bu kulvarda 2 yuvalık mesafede yer alan düşmanlar -1[color:attribute_glyph[&#9635;]] sahibi olur. 2 yuvalık mesafedeki bir düşman öldükten sonra bu [g:608[birim]] +1[color:attribute_glyph[&#9635;]] ile [g:401[değişikliğe uğrar]]."
		"CardName_10701"		"Vanessa"
		"CardText_10701"		"[abilityname[Becerikli Okültist]][activatedability[[color:ability[Etkin 2 &#9632;, 1 Mana:]] Elinde rastgele iki [g:5[eşya]] dışı kartın [g:513[mana]] bedelini 1 azaltır. Renklerini mavi yapar.<br><br>   [color:quick[[g:604[&#9634; Hızlı Kullan]]]]]]<BR/>\n<BR/>\n[abilityname[Aşırı Çalıştırılmış Zanaatkâr]]Kuşanılmış [g:5[eşyalar]] {s:thisCardName}'nın ilgili özelliğine +1 [g:417[verir]].<br><br>   {s:thisCardName}'nın kuşandığı [g:5[eşyalar]] en fazla 1 dolum süresine sahiptir."
		"CardName_10702"		"Becerikli Okültist"
		"CardText_10702"		"Elinde bulunan rastgele iki [g:5[eşya]] dışı kartın [g:513[mana]] bedelini 1 azaltır. Renklerini mavi yapar.<br><br>   [color:quick[[g:604[&#9634; Hızlı Kullan]]]]"
		"CardModification_10702_0"		""
		"CardName_11062"		"Çalışkan Zanaatkâr"
		"CardText_11062"		"Kuşanılmış [g:5[eşyalar]] {s:parentCardName}'nın ilgili özelliğine +1 [g:417[verir]].<br><br>   {s:parentCardName}'nın kuşandığı [g:5[eşyalar]] en fazla 1 dolum süresine sahiptir."
		"CardEffect_11062_0"		"{s:parentCardName}'nın kuşandığı [g:5[eşyalar]] en fazla 1 dolum süresine sahiptir."
		"CardName_10703"		"Hiçlik Hırsızlığı"
		"CardText_10703"		"Kullanacak birimi seç. Rakibinin elinden [g:5[eşya]] dışı bir kart seç. Bu kartı rengi mavi, [g:513[mana]] bedeli de 1 düşük olacak şekilde kopyala ve eline ekle. Bir [[Eidolon]]'un yerine geçer."
		"CardName_10704"		"Dazzle"
		"CardText_10704"		"[abilityname[Gölge Dalgası]][activatedability[[color:ability[Etkin 2 &#9632;, 1 Mana:]] Şu 4 defa tekrar edilir: Bir dosta geçici +1 [g:511[sağlık]] [g:417[ver]] ve en yakındaki komşu düşmana 1 hasar ver. [g:609[&#9633;]] Bu, sağdaki veya soldaki en düşük [g:511[sağlığa]] sahip dosta [g:416[zıplar]].]]"
		"CardName_10705"		"Gölge Dalgası"
		"CardText_10705"		"Şu 4 defa tekrar edilir: Bir dosta geçici +1 [g:511[sağlık]] [g:417[ver]] ve en yakındaki komşu düşmana 1 hasar ver. [g:609[&#9633;]] En düşük [g:511[sağlığa]] sahip dostun sağına veya soluna [g:416[zıpla]]."
		"CardName_10706"		"Dokuma"
		"CardText_10706"		"[g:2[Kule]] [g:626[Geliştirme]]<br><br>[color:play_effect[[g:615[Aura]]:]]  Dostlar raunt başına +1[color:attribute_glyph[&#9636;]], düşmanlarsa raunt başına -1[color:attribute_glyph[&#9636;]] sahibi olur. <br><br>3 raunt sonra [g:419[etkisizleşir]]."
		"CardEffect_10706_0"		"[g:202[Dövüş aşamasından sonra]] {s:thisCardName}'da üç veya daha fazla şarj varsa {s:thisCardName}'yı [g:408[yok et]]."
		"CardName_10708"		"Claszureme Temsilcisi"
		"CardText_10708"		"[color:play_effect[[g:601[Oynama Etkisi]]:]] Rakibin elindeki bütün [g:5[eşya]] kartlarına +1[color:attribute_glyph[]] [g:407[kilit]] [g:417[ver]]."
		"CardEffect_10708_0"		"[color:play_effect[[g:601[Oynama Etkisi]:]] Rakibin elindeki bütün [g:5[eşya]] kartlarına +1[color:attribute_glyph[]] [g:407[kilit]] [g:417[ver]]."
		"CardName_10709"		"Hayalet Kılıç Ustası"
		"CardText_10709"		"<br><br>[color:play_effect[[g:617[Dövüş Sonrası]]:]]  {s:thisCardName}'nı bir sonraki kulvara taşı.<br><br> [color:play_effect[[g:616[Raunt Başında]]:]]  {s:thisCardName}'nı engelleyen [g:608[birimle]] [g:400[dövüş]].<br><br> [color:death_effect[[g:603[Ölüm Etkisi]]:]]  Bir [[Hayalet Kılıç Ustası]] [g:409[çağır]]."
		"CardEffect_10709_0"		"[color:death_effect[[g:603[Ölüm Etkisi]]:]]  {s:thisCardName}'na en yakın boş pozisyona bir [[Hayalet Kılıç Ustası]] [g:409[çağır]]."
		"CardName_10710"		"Düşmanımın Düşmanı"
		"CardText_10710"		"Düşman [g:626[Geliştirme]<br><br> <br><br>[color:play_effect[[g:617[Dövüş Sonrası]]:]] Bu [g:3[geliştirmeyi]] kullanan oyuncu için bir [[Bronz Lejyoner]] veya [[Kızıl Sis Dövüşçüsü]] [g:409[çağır]]."
		"CardEffect_10710_0"		"<br><br>[color:play_effect[[g:617[After Combat]]:]]  [g:409[Summon]] either a [[Bronze Legionnaire]] or a [[Red Mist Grunt]] for the player who cast this [g:3[enchantment]]."
		"CardModification_10710_0"		"<br><br>[color:play_effect[[g:617[After Combat]]:]]  [g:409[Summon]] either a [[Bronze Legionnaire]] or a [[Red Mist Grunt]] for the player who cast this [g:3[enchantment]]."
		"CardName_10711"		"Dövüşe!"
		"CardText_10711"		"Kullanan birim +2[color:attribute_glyph[&#9635;]] [g:417[kazanır]]. <br><br>[color:quick[[g:604[&#9634; Hızlı Kullan]]]]"
		"CardModification_10711_0"		"Kullanan birim +2[color:attribute_glyph[&#9635;]] [g:417[kazanır]]."
		"CardName_10712"		"Taş Salon Cephaneliği"
		"CardText_10712"		"[color:play_effect[[g:615[Aura]]:]]  [g:1[Yaratıklar]] +2[color:attribute_glyph[]] [g:502[saçmaya]] sahip olur."
		"CardEffect_10712_0"		"[color:play_effect[[g:615[Aura]]:]]  [g:1[Yaratıklar]] +2[color:attribute_glyph]]] [g:502[saçmaya]] sahip olur."
		"CardName_10713"		"Ekip Dövüşü"
		"CardText_10713"		"Bir kulvar seç. Her iki kaynakta yer alan bütün [g:0[kahramanları]] o kulvara konuşlandır. <br><br>[color:quick[[g:624[Kulvar Arası]]]]"
		"CardName_10714"		"Rumusque Kurtarıcısı"
		"CardText_10714"		"[color:play_effect[[g:602[Oynama Etkisi]]:]]  [g:601[Komşulara]] ölene kadar [g:506[Ölüm Kalkanı]] [g:417[ver]]."
		"CardEffect_10714_0"		"[color:play_effect[[g:602[Oynama etkisi]]:]]  [g:601[Komşulara] ölene kadar [g:506[Ölüm Kalkanı]] [g:417[ver]]."
		"CardModification_10714_0"		"[color:play_effect[[g:602[Oynama etkisi]]:]]  [g:601[Komşulara] ölene kadar [g:506[Ölüm Kalkanı]] [g:417[ver]]."
		"CardName_10715"		"Her Şeyi Gören'in Yumruğu"
		"CardText_10715"		"<br><br>[color:play_effect[[g:617[Dövüş Sonrası]]:]] Sonraki kulvarın en sağ yuvasına taşı."
		"CardEffect_10715_0"		"[g:202[Dövüş aşamasından sonra]] {s:thisCardName}'nu sonraki kulvara taşı."
		"CardName_10721"		"Phantom Lancer"
		"CardText_10721"		"[abilityname[Bölünme]]<br><br>[color:play_effect[[g:617[Dövüş Sonrası]]:]]  En yakın yuvaya bir [[Mızrakçı İllüzyonu]] [g:409[çağır]].<BR/>\n<BR/>\n[abilityname[Hayalet Akın]][color:play_effect[[g:615[Aura]]:]]  {s:thisCardName} [g:607[engellenmişse]], {s:thisCardName} ve dost [[Mızrakçı İllüzyonları]] +1[color:attribute_glyph[&#9635;]] ve +1[color:attribute_glyph[&#9636;]] sahibi olur."
		"CardName_10722"		"Bölünme"
		"CardText_10722"		"<br><br>[color:play_effect[[g:617[Dövüş Sonrası]]:]]  En yakın yuvaya bir [[Mızrakçı İllüzyonu]] [g:409[çağır]]."
		"CardEffect_10722_0"		"<br><br>[color:play_effect[[g:617[Dövüş Sonrası]]:]]  En yakın yuvaya bir [[Mızrakçı İllüzyonu]] [g:409[çağır]]."
		"CardName_10723"		"Mızrakçı İllüzyonu"
		"CardText_10723"		"<br><br>[color:play_effect[[g:617[Dövüş Sonrası]]:]]  En yakın yuvaya bir [[Mızrakçı İllüzyonu]] [g:409[çağır]]."
		"CardEffect_10723_0"		"<br><br>[color:play_effect[[g:617[Dövüş Sonrası]]:]]  En yakın yuvaya bir [[Mızrakçı İllüzyonu]] [g:409[çağır]]."
		"CardName_10724"		"İllüzyon Karmaşası"
		"CardText_10724"		"Kullanan birimi komşu yuvaya taşı. [[Mızrakçı İllüzyonu]] ile değiştir."
		"CardName_11050"		"Hayalet Akın"
		"CardText_11050"		"[color:play_effect[[g:615[Aura]]:]]  {s:parentCardName} [g:607[engellenmişse]], {s:parentCardName} ve dost [[Mızrakçı İllüzyonları]] +1[color:attribute_glyph[&#9635;]] ve +1[color:attribute_glyph[&#9636;]] sahibi olur."
		"CardEffect_11050_0"		"{s:parentCardName} [g:607[engellenmişse]], dost [[Mızrakçı İllüzyonlar]] +1 [g:510[saldırı]] ve +1 [g:504[zırh]] sahibi olur."
		"CardName_10727"		"Orkide"
		"CardText_10727"		"+2[color:attribute_glyph[&#9635;]]<br><br>[activatedability[[color:ability[Etkin 3 &#9632;, 1 Mana:]] <br><br>Bir düşmanı [g:406[sustur]] ve ona -3[color:attribute_glyph[&#9636;]] [g:417[ver]].]]"
		"CardEffect_10727_0"		"+2[color:attribute_glyph[&#9635;]]"
		"CardName_10728"		"Orkide"
		"CardText_10728"		"<br><br>Bir düşmanı [g:406[sustur]] ve ona -3[color:attribute_glyph[&#9636;]] [g:417[ver]]."
		"CardModification_10728_0"		"<br><br>Bir düşmanı [g:406[sustur]] ve ona -3[color:attribute_glyph[&#9636;]] [g:417[ver]]."
		"CardName_10716"		"Sonsuz Karanlık Et Öğütücüsü"
		"CardText_10716"		"[color:play_effect[[g:602[Oynama Etkisi]]:]] {s:thisCardName} her iki takıma ait komşu birimlere saldırarak 1 [g:610[dövüş hasarı]] verir."
		"CardEffect_10716_0"		"[color:play_effect[[g:602[Play Effect]]:]]  {s:thisCardName} attacks adjacent units on both teams for 1 [g:610[battle damage]]."
		"CardName_10717"		"Ordu Süvarisi"
		"CardText_10717"		"Bir [g:2[kuleye]] saldırırken +2 hasar.<br><br>[activatedability[[color:ability[Etkin 1 &#9632;, 1 Mana:]] Boş bir yuvaya taşı. {s:thisCardName} yeni dövüş hedefine saldırarak 2 [g:610[dövüş hasarı]] verir.]]"
		"CardEffect_10717_0"		"Bir [g:2[kuleye]] saldırırken +2 hasar."
		"CardName_10718"		"Ordu Süvarisi"
		"CardText_10718"		"Boş bir yuvaya taşı. {s:parentCardName} yeni dövüş hedefine saldırarak 2 [g:610[dövüş hasarı]] verir."
		"CardName_10719"		"Hain Plan"
		"CardText_10719"		"Rakibinin eline [[İçten Fethetme]] kartını koy."
		"CardName_10720"		"İçten Fethetme"
		"CardText_10720"		"Bir dostu [g:412[katlet]].<br><br> [color:play_effect[[g:616[Raunt Başında]]:]]  Bu kart elindeyse, her kulvardaki [g:2[kulene]] 1 [g:509[delici]] hasar ver."
		"CardEffect_10720_0"		"[color:play_effect[[g:616[Raunt Başında]]:]]  Bu kart elindeyse, her kulvardaki [g:2[kulene]] 1 [g:509[delici]] hasar ver."
		"CardName_10729"		"Kızıl Sis Dövüşçüsü"
		"CardText_10729"		"[g:501[Kuşatma]] 1."
		"CardName_10730"		"Imperia"
		"CardText_10730"		"[abilityname[Dalavere]][activatedability[[color:ability[Etkin 2 &#9632;, 1 Mana:]] Her iki oyuncunun elindeki [g:5[eşya]] dışı bir kartı at. O oyuncu başka bir kart çeker ve çektiği kart sana gösterilir.]]<BR/>\n<BR/>\n[abilityname[Plan İçinde Plan]]Rakibin bir kartını açığa çıkardığında {s:thisCardName}'ya, o kartın [g:513[mana]] bedeline denk gelecek ve bir sonraki dövüş raunduna kadar sürecek şekilde +[color:attribute_glyph[&#9635;]] [g:417[ver]]."
		"CardName_10731"		"Dalavere"
		"CardText_10731"		"Her iki oyuncunun elindeki [g:5[eşya]] dışı bir kartı at. O oyuncu yeni bir kart çeker ve çektiği kart sana gösterilir."
		"CardName_11064"		"Plan İçinde Plan"
		"CardText_11064"		"Rakibin bir kartını açığa çıkardığında {s:parentCardName}'ya, o kartın [g:513[mana]] bedeline denk gelecek ve bir sonraki dövüş raunduna kadar sürecek şekilde +[color:attribute_glyph[&#9635;]] [g:417[ver]]."
		"CardEffect_11064_0"		"Whenever you reveal an opponent's card, [g:417[give]] {s:parentCardName} +[color:attribute_glyph[&#9635;]] equal to the revealed card's [g:513[Mana]] cost until its next combat."
		"CardName_10732"		"Kuzgunların Komplosu"
		"CardText_10732"		"[g:516[Sindirme]], [g:520[Çelimsiz]].<br><br> {s:thisCardName} bir [g:608[birimi]] sindirdiğinde veya öldürdüğünde rakibinin elindeki rastgele bir kartı açığa çıkar."
		"CardEffect_10732_0"		"{s:thisCardName} bir [g:608[birimi]] öldürdüğünde rakibinin elindeki rastgele bir kartı açığa çıkar."
		"CardName_10733"		"Zehirli Sıçan"
		"CardText_10733"		"[color:death_effect[[g:603[Ölüm Etkisi]]:]]  Her iki takıma ait komşu birimlere ölene kadar +1[color:attribute_glyph[]] [g:620[çürüme]] [g:417[ver]]."
		"CardEffect_10733_0"		"[color:death_effect[[g:603[Ölüm Etkisi]]:]]  Her iki takıma ait komşu birimlere ölene kadar +1[color:attribute_glyph[]] [g:620[çürüme]] [g:417[ver]]."
		"CardModification_10733_0"		"[color:death_effect[[g:603[Ölüm Etkisi]]:]]  Her iki takıma ait komşu birimlere ölene kadar +1[color:attribute_glyph[]] [g:620[çürüme]] [g:417[ver]]."
		"CardName_10734"		"Yasak Kapı'nın Müridi"
		"CardText_10734"		"[color:death_effect[[g:603[Ölüm Etkisi]]:]]  Bir kart çek."
		"CardEffect_10734_0"		"[color:death_effect[[g:603[Death Effect]]:]]  Draw a card."
		"CardName_10735"		"Eidolon"
		"CardText_10735"		"[g:520[Çelimsiz]]."
		"CardName_10736"		"Yaban Domuzu"
		"CardText_10736"		"{s:thisCardName} bir [g:608[birime]] saldırırken +2 hasar verir."
		"CardEffect_10736_0"		"{s:thisCardName} bir [g:608[birime]] saldırırken +2 hasar verir."
		"CardName_10738"		"Marrowfell Uzun Mızrakçısı"
		"CardText_10738"		"[color:play_effect[[g:615[Aura]]:]]  [g:607[Engellenmiş]] komşu [g:0[kahramanlar]], {s:thisCardName}'nın [g:510[saldırısına]] eşit olacak şekilde +[color:attribute_glyph[&#9635;]] elde eder."
		"CardEffect_10738_0"		"[color:play_effect[[g:615[Aura]]:]]  Neighboring [g:607[blocked]] [g:0[heroes]] have +[color:attribute_glyph[&#9635;]] equal to {s:thisCardName}'s [g:510[attack]]."
		"CardName_10739"		"Ezici İblisayı"
		"CardText_10739"		"{s:thisCardName} [g:606[engellenmemiş]] durumdayken etkisizdir. <br><br>[color:play_effect[[g:616[Raunt Başında]]:]]  [g:607[Engellenmiş]] rastgele bir yuvaya taşı."
		"CardEffect_10739_0"		"[g:200[Hamle aşamasından önce]], {s:thisCardName}'yı [g:606[engellenmemiş]] rastgele bir düşman [g:608[birime]] taşı."
		"CardName_10740"		"Kocaman Örümcek"
		"CardText_10740"		"{s:thisCardName}'in [g:600[düşman komşuları]] [g:515[yere bağlıdır]]."
		"CardEffect_10740_0"		"{s:thisCardName}'s [g:600[adjacent enemies]] are [g:515[rooted]]."
		"CardName_10741"		"Taş Siper"
		"CardText_10741"		"{s:thisCardName} [g:515[yere bağlıdır]]."
		"CardEffect_10741_0"		"{s:thisCardName} [g:515[yere bağlıdır]]."
		"CardName_10742"		"Taşlaştırma"
		"CardText_10742"		"Bu raunt bir [g:607[birimi]] [g:404[etkisizleştir]]. O birime bu rauntluk [g:515[yere bağlama]] [g:417[ver]]."
		"CardModification_10742_0"		"[g:515[Yere bağlı]]."
		"CardName_10743"		"Atak Filiz"
		"CardText_10743"		"<br><br>[color:play_effect[[g:617[Dövüş Sonrası]]:]] Kalıcı olarak +1[color:attribute_glyph[&#9635;]]/+1[color:attribute_glyph[&#9637;]] [g:417[kazan]]."
		"CardEffect_10743_0"		"<br><br>[color:play_effect[[g:617[Dövüş Sonrası]]:]] Kalıcı olarak +1[color:attribute_glyph[&#9635;]]/+1[color:attribute_glyph[&#9637;]] [g:417[kazan]]."
		"CardModification_10743_0"		"+1[color:attribute_glyph[&#9635;]]/+1[color:attribute_glyph[&#9637;]]."
		"CardName_10744"		"Kılavuz Peri"
		"CardText_10744"		"[g:518[Ezme]] <br><br>[color:play_effect[[g:602[Oynama Etkisi]]:]]  [g:601[Komşulara]] [g:518[ezme]] [g:417[ver]]."
		"CardEffect_10744_0"		"<br><br>[color:play_effect[[g:602[Oynama Etkisi]]:]]  [g:601[Komşulara]] [g:518[ezme]] [g:417[ver]]."
		"CardModification_10744_0"		"<br><br>[color:play_effect[[g:602[Oynama Etkisi]]:]]  [g:601[Komşulara]] [g:518[ezme]] [g:417[ver]]."
		"CardName_10745"		"Taze Filiz Sarmaşığı"
		"CardText_10745"		"Taze Filiz Sarmaşığı ve dövüş hedefi [g:515[yere bağlıdır]].<br><br> [color:play_effect[[g:616[Raunt Başında]]:]]  {s:thisCardName} [g:606[engellenmemişse]] en yakın düşmanı taşıyarak engelle."
		"CardEffect_10745_0"		"[g:200[Before the action phase]], if {s:thisCardName} is [g:606[unblocked]], move the closest enemy to {s:thisCardName} to {s:thisCardName}."
		"CardName_10746"		"Hızlı Büyüme"
		"CardText_10746"		"[color:play_effect[[g:602[Oynama Etkisi]]:]]  [g:601[Komşulara]], mevcut [g:511[sağlıklarına]] eşit [g:505[yenileme]] [g:417[ver]]."
		"CardEffect_10746_0"		"[color:play_effect[[g:602[Oynama etkisi]]:]]  [g:601[Komşulara], mevcut [g:511[sağlıklarına]] eşit [g:505[yenileme]] [g:417[ver]]."
		"CardName_10747"		"Ay Işığı Tüfekçisi"
		"CardText_10747"		"[activatedability[[color:ability[Etkin 1 &#9632;,1 Mana:]] {s:thisCardName}'nin solundaki bütün düşmanlara 1 hasar ver.]]"
		"CardName_10545"		"Ay Işığı Tüfekçisi"
		"CardText_10545"		"{s:parentCardName}'nin solundaki bütün düşmanlara 1 hasar ver."
		"CardName_10748"		"Homunkulüs"
		"CardText_10748"		"Dost bir [g:608[birimle]] değiştir. Birimi [g:410[geri gönder]] ve [g:608[birimin]], [g:510[saldırı]] ve [g:511[sağlığını]] [g:417[kazan]]. Geri gönderilen [g:608[birim]] [g:1[yaratıksa]], bu birime +1[color:attribute_glyph[]] [g:407[kilit]] [g:417[ver]].<br><br> [g:0[Kahraman]] yerine geçen {s:thisCardName}, [g:4[büyü]] yapabilir."
		"CardName_10749"		"Issızlık Ruhu"
		"CardText_10749"		"Rakibinin tarafındaki her boş yuva için +1[color:attribute_glyph[&#9635;]]/+1[color:attribute_glyph[&#9637;]] elde et."
		"CardEffect_10749_0"		"Rakibinin tarafındaki her boş yuva için +1[color:attribute_glyph[&#9635;]]/+1[color:attribute_glyph[&#9637;]] elde et."
		"CardName_10750"		"Ufak Morphling"
		"CardText_10750"		"[color:play_effect[[g:602[Oynama Etkisi]]:]]  {s:thisCardName}'i engelleyen düşmanın yeteneklerini kopyala."
		"CardEffect_10750_0"		"[color:play_effect[[g:602[Oynama Etkisi]]:]]  {s:thisCardName}'i engelleyen düşmanın yeteneklerini kopyala."
		"CardName_10751"		"Diyapazon"
		"CardText_10751"		"[[Yakın Dövüş Yaratıkları]] yerine [[Diyapazonlar]] [g:409[çağır]].<br><br> Herhangi bir kulvarda bir [g:3[geliştirme]] veya [g:4[büyü]] kullandığında +1[color:attribute_glyph[&#9635;]] [g:417[kazan]]."
		"CardEffect_10751_0"		"Whenever you play a [g:4[spell]] or [g:3[enchantment]] in any lane, [g:417[gain]] +1[color:attribute_glyph[&#9635;]]."
		"CardModification_10751_0"		"Whenever you play a [g:4[spell]] or [g:3[enchantment]] in any lane, [g:417[gain]] +1[color:attribute_glyph[&#9635;]]."
		"CardName_10752"		"Cladd Arşivcisi"
		"CardText_10752"		"[activatedability[[color:ability[Etkin 1 &#9632;,1 Mana:]] Elinden bir kart seç, bütün kopyalarını elinden at ve atılan kart kadar kart çek.]]"
		"CardName_10762"		"Cladd Arşivcisi"
		"CardText_10762"		"Elinden bir kart seç, bütün kopyalarını elinden at ve atılan kart kadar kart çek."
		"CardName_10753"		"Fedai Ogre"
		"CardText_10753"		"[color:play_effect[[g:602[Oynama Etkisi]]:]]  {s:thisCardName}'yi engelleyen düşmanı [g:410[geri gönder]]."
		"CardEffect_10753_0"		"[color:play_effect[[g:602[Play Effect]]:]]  [g:410[Bounce]] the enemy blocking {s:thisCardName}."
		"CardName_10754"		"Maelrawn Pupası"
		"CardText_10754"		"[color:play_effect[[g:616[Raunt Başında]]:]]  {s:thisCardName}'nın şarjını ikiye katla. {s:thisCardName}, düşman [g:2[kulesinin]] [g:511[sağlığı]] kadar şarja sahipse, [[Maelrawn'ın Evladı]]'na dönüşür."
		"CardEffect_10754_0"		"[color:play_effect[[g:616[Raunt Başında]]:]]  {s:thisCardName}'nın şarjını ikiye katla. {s:thisCardName}, düşman [g:2[kulesinin]] [g:511[sağlığı]] kadar şarja sahipse,[[Maelrawn'ın Evladı]]'na dönüşür."
		"CardName_10758"		"Maelrawn'ın Evladı"
		"CardText_10758"		"[g:518[Ezme]]"
		"CardEffect_10758_0"		"[g:518[Trample]]"
		"CardName_10755"		"Outworld Devourer"
		"CardText_10755"		"[abilityname[Büyülü Akıntı]][color:play_effect[[g:616[Raunt Başında]]:]]  Komşu düşman [g:0[kahramanlar]] iki raunt boyunca -1[color:attribute_glyph[&#9635;]] sahibi olur. <br>[color:play_effect[[g:616[Raunt Başında]]:]]  Komşu bir [g:0[kahraman]] varsa, +1 [g:512[azami [g:513[mana]]]] elde edersin."
		"CardName_10756"		"Büyülü Akıntı"
		"CardText_10756"		"[color:play_effect[[g:616[Raunt Başında]]:]]  Komşu düşman [g:0[kahramanlar]] iki raunt boyunca -1[color:attribute_glyph[&#9635;]] sahibi olur. <br>[color:play_effect[[g:616[Raunt Başında]]:]]  Komşu bir [g:0[kahraman]] varsa, +1 [g:512[azami [g:513[mana]]]] elde edersin."
		"CardEffect_10756_0"		"[g:200[Hamle aşamasından önce]] {s:parentCardName}, bir düşman [g:0[kahramana]] komşuysa dost oyuncuya bu rauntluk +1[color:attribute_glyph[]] [g:513[mana] [g:417[ver]]."
		"CardModification_10756_0"		"+1[color:attribute_glyph[]] [g:513[Mana]]."
		"CardName_10757"		"Astral Mahkûmiyet"
		"CardText_10757"		"Bir [g:608[birimi]] [g:405[sersemlet]] ve bir sonraki raunda kadar o birime [g:507[hasar bağışıklığı]] [g:417[ver]].<br><br>Bu etki sona erdiğinde [g:600[komşu düşmanlara]] 1 hasar ver."
		"CardEffect_10757_0"		"[g:200[Before the action phase]], deal 1 damage to [g:600[adjacent enemies]]."
		"CardModification_10757_0"		"[g:200[Hamle aşamasından önce]] [g:600[düşman komşulara]] 1 hasar ver."
		"CardName_10759"		"Işık Elementali"
		"CardText_10759"		"[g:520[Çelimsiz]], [g:612[Delme]]<br><br>[activatedability[[color:ability[Etkin 1 &#9632;, 1 Mana:]] {s:thisCardName}'ni [g:410[geri gönder]] ve aynı yuvaya bir [[Işık Kalıntısı]] [g:409[çağır]].]]"
		"CardEffect_10759_0"		"[g:520[Çelimsiz]], [g:612[Delme]]"
		"CardName_10760"		"Işık Elementali"
