"dcg_vo_set_01"
{
"DCG_VO_vanessa_buying_time"	"Pierpont und ich können uns auf nicht allzu viel einigen, aber er war weise genug, zu erkennen, dass man die Gesichtslose Leere lieber nicht verärgern sollte. Ich bin nicht sonderlich heiß auf den Claszureme-Vertrag, Chronomantik hat schließlich eine Menge Spaß gemacht, aber weißt du, was auch Spaß macht? Wenn deine Zeitlinie nicht ausgelöscht wird."
"DCG_VO_viper_healed_05"	"Ich habe noch mehr Gift zum Verteilen …"
"DCG_VO_viper_taunt_generic_01"	"Du wirst mich niemals aufhalten!"
"DCG_VO_viper_taunt_generic_02"	"Wir kommen euch alle holen!"
"DCG_VO_viper_taunt_generic_03"	"Unsere Zeit ist jetzt!"
"DCG_VO_viper_taunt_generic_04"	"Der Sieg ist nah!"
"DCG_VO_viper_taunt_generic_05"	"Keine Überlebenden!"
"DCG_VO_viper_taunt_generic_06"	"Gehorche und du wirst siegen!"
"DCG_VO_viper_taunt_generic_07"	"Knie vor meinem Schatten."
"DCG_VO_viper_taunt_generic_08"	"Der Nifldrache wird dem ein Ende bereiten!"
"DCG_VO_viper_taunt_generic_09"	"Schon bald werden sie fallen!"
"DCG_VO_viper_taunt_generic_10"	"Wir sind so nah dran!"
"DCG_VO_viper_potential_kill_01"	"Nicht mehr lange …"
"DCG_VO_viper_potential_kill_02"	"Du wirst nicht überleben …"
"DCG_VO_viper_potential_kill_03"	"Das Ende naht …"
"DCG_VO_viper_potential_kill_04"	"Du wirst schon bald tot sein …"
"DCG_VO_viper_potential_kill_05"	"Immerhin hast du es versucht."
"DCG_VO_viper_potential_save_01"	"Ich werde heute nicht sterben …"
"DCG_VO_viper_potential_save_02"	"Ich bin hier der Meister. "
"DCG_VO_viper_potential_save_03"	"Ich werde euch alle überdauern …"
"DCG_VO_viper_potential_save_04"	"Ich bin aus jedem Käfig entkommen, jeder Fessel entschlüpft."
"DCG_VO_viper_potential_save_05"	"Du kannst mich nicht aufhalten …"
"DCG_VO_viper_permanent_armor_01"	"Welche Chance haben ihre Klingen jetzt noch gegen mich?"
"DCG_VO_viper_permanent_armor_02"	"Mein Fleisch wird ihre Klingen zum Schmelzen bringen …"
"DCG_VO_viper_permanent_armor_03"	"Ich wurde neu erschaffen …"
"DCG_VO_viper_permanent_armor_04"	"Ich habe viel ertragen und bin daran gewachsen."
"DCG_VO_viper_permanent_armor_05"	"Ich bin bereit für die Schlacht."
"DCG_VO_viper_permanent_attack_01"	"Meine Reißzähne sind geschärft."
"DCG_VO_viper_permanent_attack_02"	"Ich habe eine Säurezunge."
"DCG_VO_viper_permanent_attack_03"	"Meine Kiefer werden den Tod kosten …"
"DCG_VO_viper_permanent_attack_04"	"Zwischen meinen Kiefern werden Armeen ihr grausames Ende finden."
"DCG_VO_viper_permanent_attack_05"	"Wer nicht vor mir kriecht, dessen Körper werde ich zerschmelzen …"
"DCG_VO_viper_permanent_health_01"	"Meine Wunden, weggewaschen in einer Flut des Gifts."
"DCG_VO_viper_permanent_health_02"	"Ich bin stärker als je zuvor …"
"DCG_VO_viper_permanent_health_03"	"Ich werden ihrem Vormarsch standhalten."
"DCG_VO_viper_permanent_health_04"	"Ich habe den Willen zu überleben …"
"DCG_VO_viper_permanent_health_05"	"Ich werde mich ihnen aufrecht stellen."
"DCG_VO_viper_cast_spell_01"	"Dunkle Träume aus den Flüssen der Niflweiten."
"DCG_VO_viper_cast_spell_02"	"Wie leicht diese Oberflächenwelt zerbröckelt …"
"DCG_VO_viper_cast_spell_03"	"Grausame Zauber, gestohlen von einem verrückten Zauberer."
"DCG_VO_viper_cast_spell_04"	"Die erbärmlichen Verzauberungen dieses Ortes amüsieren mich immer wieder aufs Neue."
"DCG_VO_viper_cast_spell_05"	"Ich habe so viel dabei gelernt, Zauberern zuzusehen …"
"DCG_VO_viper_cast_spell_06"	"Erlebe die Macht des Nifldrachen …"
"DCG_VO_viper_cast_spell_07"	"Jene, denen ich gewogen bin, werden verschont …"
"DCG_VO_viper_cast_spell_08"	"Niemand kann mir widerstehen …"
"DCG_VO_viper_cast_spell_09"	"Ich habe hier die Kontrolle …"
"DCG_VO_viper_cast_spell_10"	"Lauf vor mir weg!"
"DCG_VO_viper_buff_ally_01"	"Du stehst im Schatten des Nifldrachen. Fürchte dich nicht."
"DCG_VO_viper_buff_ally_02"	"Wer treu ist, auf den passe ich auf."
"DCG_VO_viper_buff_ally_03"	"Meine gefürchtete Silhouette fällt auf dich. Steh auf und kämpfe."
"DCG_VO_viper_buff_ally_04"	"Ein Geschenk für einen Freund …"
"DCG_VO_viper_buff_ally_05"	"Ich kümmere mich um meine Freunde …"
"DCG_VO_viper_buff_ally_06"	"Bleib bei mir und sei stark."
"DCG_VO_viper_buff_ally_07"	"Du stehst unter dem Schutz des Nifldrachen …"
"DCG_VO_viper_buff_ally_08"	"Wir werden unbarmherzig sein …"
"DCG_VO_viper_buff_ally_09"	"Der Feind wird uns nicht brechen."
"DCG_VO_viper_buff_ally_10"	"Gemeinsam werden wir sie alle töten."
"DCG_VO_viper_debuff_enemy_01"	"Das Gift sickert hinein und verrichtet munter seine Arbeit."
"DCG_VO_viper_debuff_enemy_02"	"Deine Qualen sind sehr erbaulich anzusehen."
"DCG_VO_viper_debuff_enemy_03"	"Das ist erst der Anfang …"
"DCG_VO_viper_debuff_enemy_04"	"Und so beginnt es …"
"DCG_VO_viper_debuff_enemy_05"	"Du bist nicht stark genug, um zu überleben."
"DCG_VO_viper_debuff_enemy_06"	"Zitterst du? Gut."
"DCG_VO_viper_debuff_enemy_07"	"Es ist zu spät, um würdevoll zu sterben. Schrei ruhig."
"DCG_VO_viper_debuff_enemy_08"	"Begrüße das schleichende Gefühl der Verzweiflung …"
"DCG_VO_viper_debuff_enemy_09"	"Du warst ein Narr, hierherzukommen!"
"DCG_VO_viper_debuff_enemy_10"	"Du wirst diesen Kampf nie überleben."
"DCG_VO_viper_single_target_damage_01"	"Schrei und bereite mir Freude!"
"DCG_VO_viper_single_target_damage_02"	"Meine Fänge umschließen dich."
"DCG_VO_viper_single_target_damage_03"	"Mein Gift durchtränkt dich."
"DCG_VO_viper_single_target_damage_04"	"Du wirst überflutet vom Gift der Niflweiten."
"DCG_VO_viper_single_target_damage_05"	"Sie sind tot."
"DCG_VO_viper_single_target_damage_06"	"Ich werde ihnen Elend bringen …"
"DCG_VO_viper_single_target_damage_07"	"Niemand kann dem Nifldrachen widerstehen …"
"DCG_VO_viper_single_target_damage_08"	"Deine Hoffnungen sterben mit dir …"
"DCG_VO_viper_single_target_damage_09"	"Ich kümmere mich darum …"
"DCG_VO_viper_single_target_damage_10"	"Hahahahaha …"
"DCG_VO_viper_multi_damage_small_01"	"Ihr alle seid in dieser Welt verloren."
"DCG_VO_viper_multi_damage_small_02"	"Unsere Feinde werden den Tod kosten …"
"DCG_VO_viper_multi_damage_small_03"	"Ihr werdet alle leiden …"
"DCG_VO_viper_multi_damage_small_04"	"Der Schlund der Niflweiten schließt sich über euch."
"DCG_VO_viper_multi_damage_small_05"	"Ich stoße auf ihre Armee hinab …"
"DCG_VO_viper_multi_damage_small_06"	"Eine Armee wird nicht ausreichen …"
"DCG_VO_viper_multi_damage_small_07"	"Ich verbreite Schrecken unter meinen Feinden …"
"DCG_VO_viper_multi_damage_small_08"	"Sie werden schreiend sterben …"
"DCG_VO_viper_multi_damage_small_09"	"Dies ist ihr letzter Moment …"
"DCG_VO_viper_multi_damage_small_10"	"Ich werde den Tod auf sie herabregnen lassen …"
"DCG_VO_viper_multi_damage_large_01"	"ICH WERDE EUCH ALLE TÖTEN!"
"DCG_VO_viper_multi_damage_large_02"	"Ich werde nichts als geschmolzene Leichen hinterlassen …"
"DCG_VO_viper_multi_damage_large_03"	"Fleht um eure Leben!"
"DCG_VO_viper_multi_damage_large_04"	"Ich werde ihre Armee vernichten …"
"DCG_VO_viper_multi_damage_large_05"	"Mein Gift wird ihre Armee dezimieren …"
"DCG_VO_viper_multi_damage_large_06"	"Ihr werdet euren Freunden Gesellschaft leisten …"
"DCG_VO_viper_multi_damage_large_07"	"Ergebt euch jetzt!"
"DCG_VO_viper_multi_damage_large_08"	"Ich nehme ihnen spielend das Leben …"
"DCG_VO_viper_multi_damage_large_09"	"Ich atme und Armeen fallen …"
"DCG_VO_viper_multi_damage_large_10"	"Ergebt euch eurer Furcht …"
"DCG_VO_viper_pleased_01"	"Es ist gut, frei zu sein …"
"DCG_VO_viper_pleased_02"	"Herrlich."
"DCG_VO_viper_pleased_03"	"Der Sieg ist nah …"
"DCG_VO_viper_pleased_04"	"Sie können uns jetzt nicht mehr aufhalten."
"DCG_VO_viper_pleased_05"	"Wie amüsant."
"DCG_VO_viper_pleased_06"	"Gut!"
"DCG_VO_viper_pleased_07"	"Ich spüre das Leben!"
"DCG_VO_viper_pleased_08"	"Ein glorreicher Moment!"
"DCG_VO_viper_pleased_09"	"Ruhmvoll!"
"DCG_VO_viper_pleased_10"	"Die Dinge stehen gut …"
"DCG_VO_viper_concerned_01"	"Wie?!"
"DCG_VO_viper_concerned_02"	"Ich muss vorsichtig sein …"
"DCG_VO_viper_concerned_03"	"Da stimmt etwas nicht …"
"DCG_VO_viper_concerned_04"	"Wie können sie gewinnen?"
"DCG_VO_viper_concerned_05"	"Das ist unmöglich!"
"DCG_VO_viper_concerned_06"	"Wie konnte das passieren?"
"DCG_VO_viper_concerned_07"	"Ich darf nicht gefangen genommen werden …"
"DCG_VO_viper_concerned_08"	"Ich werde nicht im Kampf fallen …"
"DCG_VO_viper_concerned_09"	"Ich bin der Knechtschaft entflohen, ich kann auch hieraus fliehen …"
"DCG_VO_viper_concerned_10"	"Ich muss vorsichtig sein …"
"DCG_VO_viper_angry_01"	"Ich werde das Land verpesten!"
"DCG_VO_viper_angry_02"	"Du wirst hier keine Gnade finden!"
"DCG_VO_viper_angry_03"	"Ich werde dich brennen sehen!"
"DCG_VO_viper_angry_04"	"Ich werde lachen, wenn du leidest!"
"DCG_VO_viper_angry_05"	"Mein Gift wird durch deine Armee sickern …"
"DCG_VO_viper_angry_06"	"Ich werde deine Leiche essen … geschmort natürlich."
"DCG_VO_viper_angry_07"	"Du wirst mein Sklave sein."
"DCG_VO_viper_angry_08"	"Ich werde dich auf deinen Knien weinen sehen."
"DCG_VO_viper_angry_09"	"Du wagst es, mich zu verärgern?!"
"DCG_VO_viper_angry_10"	"Ich will dich betteln sehen."
"DCG_VO_viper_arrogant_01"	"Ich kann dein Grauen von hier aus spüren …"
"DCG_VO_viper_arrogant_02"	"Gib dich mir hin und ich werde dir Gnade erweisen."
"DCG_VO_viper_arrogant_03"	"Welche Chance hast du schon?"
"DCG_VO_viper_arrogant_04"	"Versuche, deinen Tod unvergesslich zu gestalten …"
"DCG_VO_viper_arrogant_05"	"Verneige dich vor dem Nifldrachen …"
"DCG_VO_viper_arrogant_06"	"Ich werde nicht ruhen, bis mein kleiner Zoo vor Zauberern überquillt …"
"DCG_VO_viper_arrogant_07"	"Ich bin jetzt dein Gott …"
"DCG_VO_viper_arrogant_08"	"Hast du eine weitere Armee, die du zur Unterstützung rufen kannst?"
"DCG_VO_viper_arrogant_09"	"Du lebst so lange, wie du mich unterhältst …"
"DCG_VO_viper_arrogant_10"	"Die Macht des Nifl strömt durch meine Adern …"
"DCG_VO_viper_enigmatic_01"	"Ich habe viel von diesem Sadisten gelernt …"
"DCG_VO_viper_enigmatic_02"	"Ich werde als König der Eroberung in die Niflweiten zurückkehren …"
"DCG_VO_viper_enigmatic_03"	"Ich bewege mich ungehindert …"
"DCG_VO_viper_enigmatic_04"	"Du bist nicht listig genug, um mich aufzuhalten …"
"DCG_VO_viper_enigmatic_05"	"Das glaube ich nicht …"
"DCG_VO_viper_enigmatic_06"	"Ich kann mich an jede Situation anpassen …"
"DCG_VO_viper_enigmatic_07"	"Ein Zauberer wird sich mir beugen. Und dann ein weiterer. Und dann zehntausend und mehr."
"DCG_VO_viper_enigmatic_08"	"Ich kenne keine Grenzen."
"DCG_VO_viper_enigmatic_09"	"Ich bin ungebunden und ungebrochen …"
"DCG_VO_viper_enigmatic_10"	"Der Tod hat keine Macht über den Nifl."
"DCG_VO_viper_death_01"	"<i>Schreit</i>"
"DCG_VO_rix_intro"	"Ich bin bereits als junger Welpe der Bronzenen Legion beigetreten. Sie marschierten mit ihren glänzenden Rüstungen durch unser Dorf und versprachen uns Ruhm. Ich war sofort begeistert. Ich lächelte, als sie das Zeichen eines Rekruten auf meinem Arm anbrachten, denn ich wusste, wenn ich hart genug arbeiten, Befehle befolgen sowie im Kampf Mut und Können zeigen würde, könnte ich etwas aus mir machen und mehr als nur ein dummer Wilder aus Rotschlund sein. Und so folgte ich der Legion, kämpfte und tötete. Aber mit jeder besetzten Stadt, jedem niedergeschlagenen Aufstand, jeder unterdrückten Gegenmeinung, wurde die Worte „Für den Ruhm von Steinhalle“ schwächer und das bronzene Zeichen, auf das ich einst so stolz war, schwerer. Jetzt marschieren wir durch Rosenblatt, um die Rotnebelhorde abzufangen und wieder möchte meine Kommandantin, dass ich mit meinem „primitiven Volk“ spreche … Ich werde zu ihm sprechen … und wenn ich das tue, werden alle verstehen, dass ich an ihrer Seite kämpfen werde, bis jeder einzelne Soldat wieder in Steinhalle ist – in einem Bronzesarg."
"DCG_VO_rix_truth_to_power_intro"	"Die Mächtigen wollen die Schwachen zum Schweigen bringen. Sie zwingen, ihr Schicksal zu akzeptieren. Ihre Knie zu beugen. Ihren Platz im Leben anzuerkennen. Zu lange habe ich mich des Machtstrebens von Steinhalle mitschuldig gemacht. Das endet heute. Ich werde die Stimme meines Volkes sein und nichts kann mich zum Schweigen bringen."
"DCG_VO_rix_act_of_defiance_intro"	"Ich werde den ersten Tag der Rebellion nie vergessen. Tresdin hatte mich ausgeschickt, bei den Bauern von Rosenblatt Proviant zu besorgen – Verpflegung für den Fall, dass die Belagerung durch den Rotnebel länger dauern würde – aber es war ein Jahr schlechter Ernte. Ich habe gemeldet, was die Bauern entbehren konnten, aber Tresdin war das nicht genug und sie trug ihren Schergen auf, das Benötigte mit Gewalt zu holen … schließlich wäre es „zu ihrem eigenen Besten“. Tja, als die Truppen eintrafen, fanden sie keine feigen Bauern vor. Sie stießen auf eine Armee, die ich bis zu meinem Tode anführen werde. Die Männer, Frauen und Kinder von Rosenblatt verdienen es, ihr Leben frei vom Joch Steinhalles zu leben. Und obgleich ihr Blut der Preis für ihre Freiheit ist, sind wir alle bereit ihn zu zahlen. "
"DCG_VO_rix_equip_generic_weapon_01"	"Das sollte reichen."
"DCG_VO_rix_equip_generic_weapon_02"	"Damit kann ich arbeiten."
"DCG_VO_rix_equip_generic_weapon_03"	"Zeit, ein paar Legionäre zu zerlegen."
"DCG_VO_rix_equip_generic_weapon_04"	"Bereit für den Kampf."
"DCG_VO_rix_equip_generic_weapon_05"	"Bereit für die Schlacht."
"DCG_VO_rix_equip_generic_armor_01"	"Vorsicht ist besser als Nachsicht."
"DCG_VO_rix_equip_generic_armor_02"	"Ein General kann es sich nicht leisten, auf dem Schlachtfeld zu sterben."
"DCG_VO_rix_equip_generic_armor_03"	"Sie werden mich vielleicht töten, aber ich werde es ihnen nicht leicht machen."
"DCG_VO_rix_equip_generic_armor_04"	"Ich gebe der Legion etwas, was sie fürchten kann."
"DCG_VO_rix_equip_generic_armor_05"	"Damit sollte ich ein klein wenig länger durchhalten …"
"DCG_VO_rix_equip_generic_accessory_01"	"Zeit, ihnen das Leben zur Hölle zu machen."
"DCG_VO_rix_equip_generic_accessory_02"	"Sie werden mich nie zermürben."
"DCG_VO_rix_equip_generic_accessory_03"	"Wenn ich Anführer sein soll, muss ich auch danach aussehen."
"DCG_VO_rix_equip_generic_accessory_04"	"Ich bin bereit, die Legion bezahlen zu lassen."
"DCG_VO_rix_equip_generic_accessory_05"	"Die Legion wird nicht wissen, was über sie gekommen ist."
"DCG_VO_rix_kill_rival_01"	"Verlasse diesen Ort!"
"DCG_VO_rix_kill_rival_02"	"Die Vhoul dienen niemandem!"
"DCG_VO_rix_kill_rival_03"	"Jeder, der uns unterdrückt, wird sterben!"
"DCG_VO_rix_kill_rival_04"	"Wir werden nie unsere Knie beugen!"
"DCG_VO_rix_kill_rival_05"	"Zeit zu sterben."
"DCG_VO_rix_kill_rival_06"	"Dein Tod wird ein Beispiel für andere sein."
"DCG_VO_rix_kill_rival_07"	"Ich fürchte keinen Menschen und keine Bestie."
"DCG_VO_rix_kill_rival_08"	"Ich fürchte den Tod nicht. Du hingegen …"
"DCG_VO_rix_kill_rival_09"	"Wie Lämmer auf die Schlachtbank."
"DCG_VO_rix_kill_rival_10"	"Du hattest gedacht, das würde leicht werden, stimmt‘s?"
"DCG_VO_rix_use_include_01"	"Wir lassen uns nicht den Mund verbieten!"
"DCG_VO_rix_use_include_02"	"Du hast nicht mehr die Kontrolle."
"DCG_VO_rix_use_include_03"	"Wir haben dir lange genug zugehört."
"DCG_VO_rix_unique_01"	"Zu den Waffen!"
"DCG_VO_rix_unique_02"	"Wir haben die Stärke, wir haben den Willen!"
"DCG_VO_rix_unique_03"	"Seid nicht länger Opfer!"
"DCG_VO_rix_unique_04"	"Die Rebellion wächst mit jedem Tag!"
"DCG_VO_rix_unique_05"	"Besser stehend zu sterben als kniend zu leben."
"DCG_VO_rix_unique_06"	"Wir können diese Schlacht gewinnen, aber es wird Opfer brauchen."
"DCG_VO_rix_unique_07"	"Es war immer klar, dass es so weit kommen würde."
"DCG_VO_rix_unique_08"	"Ich reiße die Bullenschlange von jedem Geländer in Rosenblatt."
"DCG_VO_rix_unique_09"	"Ich werde es genießen, dich zu töten, Kommandantin."
"DCG_VO_rix_unique_10"	"Hm, der Feind meines Feindes … nicht wahr, Sorla?"
"DCG_VO_rix_unique_11"	"Heute stehen wir vereint gegen einen gemeinsamen Gegner."
"DCG_VO_rix_unique_12"	"Wir könnten zusammenarbeiten, Sorla. Wir wollen beide Tresdins Tod."
"DCG_VO_rix_unique_13"	"Keiner von uns will, dass Rosenblatt diesen Wilden in die Hände fällt."
"DCG_VO_rix_unique_14"	"Der Rotnebel muss aufgehalten werden, selbst wenn das heißt, dass ich mit dir zusammenarbeiten muss."
"DCG_VO_rix_unique_15"	"Wir können uns später gegenseitig töten, doch erst müssen wir den Rotnebel aufhalten."
"DCG_VO_rix_unique_16"	"Deine Tyrannei ist jetzt vorbei!"
"DCG_VO_rix_unique_17"	"Du hast deinen letzten Befehl gegeben, Kommandantin."
"DCG_VO_rix_unique_18"	"Ruhig, Sorla!"
"DCG_VO_rix_unique_19"	"Du bist nicht mehr Anführerin, Sorla."
"DCG_VO_rix_unique_20"	"Die Kraft, die Bronzene Legion zu zerstören, ist mir jeden Preis wert."
"DCG_VO_rix_healed_01"	"Ahhh!"
"DCG_VO_rix_healed_02"	"Vielen Dank."
"DCG_VO_rix_healed_03"	"Ich werde dich nicht enttäuschen."
"DCG_VO_rix_healed_04"	"Danke für die Unterstützung."
"DCG_VO_rix_healed_05"	"Die Rebellion dankt dir."
"DCG_VO_rix_taunt_generic_01"	"Zeigt keine Gnade!"
"DCG_VO_rix_taunt_generic_02"	"Kämpfe für deine Heimat!"
"DCG_VO_rix_taunt_generic_03"	"Gebt niemals auf!"
"DCG_VO_rix_taunt_generic_04"	"Wir werden heute gewinnen!"
"DCG_VO_rix_taunt_generic_05"	"Erhebt euch!"
"DCG_VO_rix_taunt_generic_06"	"Wir werden weiterkämpfen!"
"DCG_VO_rix_taunt_generic_07"	"Wir können sie nicht gewinnen lassen!"
"DCG_VO_rix_taunt_generic_08"	"Der Sieg ist zum Greifen nah!"
"DCG_VO_rix_taunt_generic_09"	"Verteidigt unser Zuhause!"
"DCG_VO_rix_taunt_generic_10"	"Wir werden dich dafür bezahlen lassen!"
"DCG_VO_rix_potential_kill_01"	"Jetzt hab ich dich."
"DCG_VO_rix_potential_kill_02"	"Du bist tot."
"DCG_VO_rix_potential_kill_03"	"Ich höre erst auf, wenn du tot bist."
"DCG_VO_rix_potential_kill_04"	"Wir fangen gerade erst an."
"DCG_VO_rix_potential_kill_05"	"Dachtest du, ich wäre schon fertig mit dir?"
"DCG_VO_rix_potential_save_01"	"Ich bin nicht so leicht zu töten."
"DCG_VO_rix_potential_save_02"	"Dazu braucht es schon mehr als das."
"DCG_VO_rix_potential_save_03"	"Ich bin keine leichte Beute."
"DCG_VO_rix_potential_save_04"	"Gib dir nächstes Mal mehr Mühe."
"DCG_VO_rix_potential_save_05"	"Du kannst die Revolution nicht aufhalten."
"DCG_VO_rix_permanent_armor_01"	"Das wird hoffentlich gegen die ständigen Messerstiche helfen."
"DCG_VO_rix_permanent_armor_02"	"Auf geht’s, Rix, alle verlassen sich auf dich."
"DCG_VO_rix_permanent_armor_03"	"Die Legion hat Rüstung, also brauche ich auch welche."
"DCG_VO_rix_permanent_armor_04"	"Ich muss für Tresdin bereit sein."
"DCG_VO_rix_permanent_armor_05"	"Tresdin wird mich herausfordern. Ich muss bereit sein."
"DCG_VO_rix_permanent_attack_01"	"Ich werde stärker."
"DCG_VO_rix_permanent_attack_02"	"Ein bisschen Training hat noch keinem geschadet."
"DCG_VO_rix_permanent_attack_03"	"<i>Knurrt</i>"
"DCG_VO_rix_permanent_attack_04"	"Lasst uns sie zerreißen."
"DCG_VO_rix_permanent_attack_05"	"Unsere Feinde werden es bereuen, hierher gekommen zu sein."
"DCG_VO_rix_permanent_health_01"	"Ich werde nicht klein beigeben."
"DCG_VO_rix_permanent_health_02"	"Ich werde immer weiter kämpfen."
"DCG_VO_rix_permanent_health_03"	"Ich kann die Rebellion nicht anführen, wenn ich tot bin."
"DCG_VO_rix_permanent_health_04"	"Ich muss gesund bleiben."
"DCG_VO_rix_permanent_health_05"	"Ich darf nicht sterben, mein Volk zählt auf mich."
"DCG_VO_rix_cast_spell_01"	"Ich habe in der Legion ein paar Sachen gelernt."
"DCG_VO_rix_cast_spell_02"	"Muss die Gegner auf Trab halten."
"DCG_VO_rix_cast_spell_03"	"Mal sehen, ob sie daran gedacht haben."
"DCG_VO_rix_cast_spell_04"	"Wir haben das Überraschungsmoment auf unserer Seite."
"DCG_VO_rix_cast_spell_05"	"Wir greifen sie von allen Seiten an."
"DCG_VO_rix_cast_spell_06"	"Wir müssen jetzt schlau sein."
"DCG_VO_rix_cast_spell_07"	"Mal sehen, ob sie dafür bereit sind."
"DCG_VO_rix_cast_spell_08"	"Ich habe dich genau da, wo ich dich haben will."
"DCG_VO_rix_cast_spell_09"	"Jetzt!"
"DCG_VO_rix_cast_spell_10"	"Es ist Zeit, ein wenig unkonventionell zu werden."
"DCG_VO_rix_death_01"	"<i>Schreit</i>"
"DCG_VO_tinker_intro"	"Die Vorstellung, mit Mazzie zusammenzuarbeiten, ist für mich … wenig verlockend. Aber der Scharfschütze hat ein paar ausgezeichnete Dinge angemerkt: Das Keenvolk ist schon zu lange gespalten und zumindest schreit Mazzie keine Bäume an. Es ist trotzdem schwer für mich, unsere Vergangenheit zu ignorieren. Denke ich, dass wir Freunde werden? Nein. Denke ich, dass ich seine Anwesenheit ertragen und ihm nicht „aus Versehen“ in den Rücken schießen kann? Vielleicht, wenn ich genug trinke. Das wird die Zeit zeigen."
"DCG_VO_tinker_keenfolk_golem"	"Mazzie ist in vielen Dingen schrecklich schlecht. Er ist unzuverlässig, ständig besoffen und kann nichts für sich behalten. Aber ich will fair sein, wie man einen riesigen Roboter baut, das weiß er.  "
"DCG_VO_tinker_march_of_the_machines"	"Jeder vom Keenvolk hat irgendeine Manie. Der Scharfschütze schießt gern auf Dinge, die Waldsäge legt Bäume um und ich entwickle lustige, unterhaltsame Möglichkeiten, Mazzie zu töten. Manche mögen ob meines versuchten Mordes die Stirn runzeln, aber wenn ich diese Drohnen nie entwickelt hätte, hätte er nie seinen Roboteranzug gebaut, in dem er sich nun versteckt. Also sollte er mir eigentlich danken."
"DCG_VO_tinker_steam_cannon"	"Der Scharfschütze hat mich gebeten, ihm ein Gewehr zu entwickeln. Ich bin etwas über das Ziel hinausgeschossen."
"DCG_VO_tinker_use_ability_01"	"Wer braucht schon Magie?"
"DCG_VO_tinker_use_ability_02"	"Haltet ein vor der Macht der Wissenschaft!"
"DCG_VO_tinker_use_ability_03"	"Ziel anvisiert …"
"DCG_VO_tinker_use_ability_04"	"Das wird wunderschön …"
"DCG_VO_tinker_use_ability_05"	"Oh, ich liebe den Ausdruck ihrer Gesichter …"
"DCG_VO_tinker_equip_generic_weapon_01"	"Ich kann das verbessern …"
"DCG_VO_tinker_equip_generic_weapon_02"	"Primitiv, aber effektiv …"
"DCG_VO_tinker_equip_generic_weapon_03"	"Ich nehme, was ich bekommen kann …"
"DCG_VO_tinker_equip_generic_weapon_04"	"Damit kann ich arbeiten …"
"DCG_VO_tinker_equip_generic_weapon_05"	"Klasse … das wird jemanden umbringen."
"DCG_VO_tinker_equip_generic_armor_01"	"Ich fühle mich schon sicherer …"
"DCG_VO_tinker_equip_generic_armor_02"	"Ich kann nicht erfinden, wenn ich tot bin …"
"DCG_VO_tinker_equip_generic_armor_03"	"Ich werde heute nicht sterben …"
"DCG_VO_tinker_equip_generic_armor_04"	"Vorsicht ist besser als Nachsicht …"
"DCG_VO_tinker_equip_generic_armor_05"	"Sicherheit steht an erster Stelle!"
"DCG_VO_tinker_equip_generic_accessory_01"	"Ein interessantes Gerät …"
"DCG_VO_tinker_equip_generic_accessory_02"	"Also, wie funktioniert das …"
"DCG_VO_tinker_equip_generic_accessory_03"	"Interessant …"
"DCG_VO_tinker_equip_generic_accessory_04"	"Ein neues Spielzeug zum Zeitvertreib …"
"DCG_VO_tinker_equip_generic_accessory_05"	"Oh, das gefällt mir!"
"DCG_VO_tinker_kill_rival_01"	"In puncto Intellekt und Hardware unterlegen."
"DCG_VO_tinker_kill_rival_02"	"Zu einfach …"
"DCG_VO_tinker_kill_rival_03"	"Wer kommt als Nächstes?"
"DCG_VO_tinker_kill_rival_04"	"Noch weitere Herausforderer?"
"DCG_VO_tinker_kill_rival_05"	"Das war die einzige Möglichkeit, die Dinge zu beenden …"
"DCG_VO_tinker_kill_rival_06"	"Das ist mein Schlachtfeld."
"DCG_VO_tinker_kill_rival_07"	"Niemand kommt meinem Geist gleich. Oder meiner Feuerkraft …"
"DCG_VO_tinker_kill_rival_08"	"Du hättest um Gnade flehen sollen …"
"DCG_VO_tinker_kill_rival_09"	"Ein Ziel weniger, um das man sich sorgen muss …"
"DCG_VO_tinker_kill_rival_10"	"Mal sehen, ob der Scharfschütze das besser kann …"
"DCG_VO_tinker_use_include_01"	"Marschiert! Marschiert! Marschiert!"
"DCG_VO_tinker_use_include_02"	"Ich habe nur für dich etwas Besonderes zusammengebraut …"
"DCG_VO_tinker_use_include_03"	"Meine Maschinen werden dich zerlegen!"
"DCG_VO_tinker_unique_01"	"Du bist ein bemerkenswerter alter Mann, Scharfschütze. Warum hat dein Herz noch nicht aufgegeben?"
"DCG_VO_tinker_unique_02"	"Laser geladen."
"DCG_VO_tinker_unique_03"	"Waffe bereit."
"DCG_VO_tinker_unique_04"	"Laser wieder online."
"DCG_VO_tinker_unique_05"	"Deine Waffe mag veraltet sein, aber deine Vision ist zeitgemäß."
"DCG_VO_tinker_unique_06"	"Du hast recht, Scharfschütze, das Keenvolk muss zusammenhalten."
"DCG_VO_tinker_unique_07"	"Also gut, Mazzie, ich bin gewillt, die Vergangenheit ruhen zu lassen …"
"DCG_VO_tinker_unique_08"	"Mazzie, wir sind Kollegen, keine Freunde …"
"DCG_VO_tinker_unique_09"	"Mach dir keine Sorgen wegen der Bäume, konzentrier dich auf die Schlacht!"
"DCG_VO_tinker_unique_10"	"Ich weiß, dass du begeistert bist, aber pass auf, wohin du deine Sägen schwingst!"
"DCG_VO_tinker_unique_11"	"Zum Glück ist Mazzie nicht hier …"
