"dcg_vo_set_01"
{
"DCG_VO_vanessa_buying_time"	"Pierpont ile birçok konuda farklı fikirlere sahibiz, ama o öfkelenen Faceless Void'in tehlikelerinin farkına varmakla akıllılık etti. Claszureme Antlaşması'na bayılıyor değilim ama zaman büyücülüğü çok eğlenceliydi. Başka eğlenceli olan ne var biliyor musun? Zaman çizginin imha edilmemesi."
"DCG_VO_viper_angry_03"	"Yanışını izleyeceğim!"
"DCG_VO_viper_angry_04"	"Sen acı çekerken güleceğim!"
"DCG_VO_viper_angry_05"	"Zehrim ordunu yok edecek..."
"DCG_VO_viper_angry_06"	"Kan içindeki cesedini yiyeceğim..."
"DCG_VO_viper_angry_07"	"Kölem olacaksın."
"DCG_VO_viper_angry_08"	"Diz çökmüş ağlayışını izleyeceğim."
"DCG_VO_viper_angry_09"	"Beni kızdırmaya cüret ediyorsun demek?!"
"DCG_VO_viper_angry_10"	"Seni yalvarırken izlemek istiyorum."
"DCG_VO_viper_arrogant_01"	"Dehşetinizi buradan hissedebiliyorum..."
"DCG_VO_viper_arrogant_02"	"Kendini bana verirsen merhamet göstereceğim."
"DCG_VO_viper_arrogant_03"	"Hiç şansın yok."
"DCG_VO_viper_arrogant_04"	"Ölümünü hatırlanır yapmaya çalış..."
"DCG_VO_viper_arrogant_05"	"Cehennem Ejderhası'nın önünde diz çök..."
"DCG_VO_viper_arrogant_06"	"Hayvanat bahçem büyücülerle dolana dek durmayacağım..."
"DCG_VO_viper_arrogant_07"	"Artık senin tanrın benim..."
"DCG_VO_viper_arrogant_08"	"Yardıma çağırabileceğin başka bir ordun mu var?"
"DCG_VO_viper_arrogant_09"	"Beni eğlendirebildiğin sürece yaşabilirsin..."
"DCG_VO_viper_arrogant_10"	"Cehennemin gücü damarlarımda dolaşıyor..."
"DCG_VO_viper_enigmatic_01"	"O sadistten çok şey öğrendim..."
"DCG_VO_viper_enigmatic_02"	"Cehennem Mağaralarına bir fatih olarak döneceğim..."
"DCG_VO_viper_enigmatic_03"	"Engelsiz hareket ediyorum..."
"DCG_VO_viper_enigmatic_04"	"Beni durdurabilecek kadar zeki değilsin..."
"DCG_VO_viper_enigmatic_05"	"Sanmıyorum..."
"DCG_VO_viper_enigmatic_06"	"Her duruma adapte olabilirim..."
"DCG_VO_viper_enigmatic_07"	"Bir büyücü bana boyun eğecek. Sonra bir tane daha. Sonra binlercesi daha."
"DCG_VO_viper_enigmatic_08"	"Sınır tanımıyorum."
"DCG_VO_viper_enigmatic_09"	"Engelsizim ve sınır tanımam..."
"DCG_VO_viper_enigmatic_10"	"Ölümün Cehennem üzerinde etkisi yok"
"DCG_VO_viper_death_01"	"<i>Çığlık atar</i>"
"DCG_VO_rix_intro"	"Yavru köpekken Bronz Lejyon'a kaydolmuştum. Köyüme parlak zırhları ile gelip zafer sözleri vermişlerdi ve hemencecik kaydoldum. Koluma asker armasını taktıkları an gülümsedim; çünkü yeterince çalışırsam, emirleri takip edersem, savaşta kahramanlık ve beceri gösterirsem bir Redmaw'dan çıkma aptal bir vahşiden fazlası olabilirim sandım. Ve emirlere uydum. Savaştım. Öldürdüm. İşgal ettiğimiz her şehirle, bastırdığımız her isyanla, susturduğumuz her muhalifle \"Taş Salon için\" sözleri daha da boşaldı ve gurur duyduğum bronz arma ağırlaşmaya başladı. Şimdi Kızıl Sis Hordası'nın önünü kesmek için Gül Yaprak'a gidiyoruz ve Komutanım yine \"vahşi halkım ile konuşmamı\" istedi... Evet onlarla konuşacağım ve konuştuğumda, her bir asker bronz bir tabutla Taş Salon'a gönderilene kadar onlarla omuz omuza savaşacağımı bilecekler."
"DCG_VO_rix_truth_to_power_intro"	"Güçlüler, güçsüzlerin konuşmamasını isterler. Statükoyu kabul etmelerini... Diz çökmelerini... Hayattaki talihlerini kabul etmelerini... Çok uzun bir süre boyunca Taş Salon'un güç arayışında suç ortağı oldum. Bu, bugün sona eriyor. Halkımın sesi olacağım ve beni kimse susturamayacak."
"DCG_VO_rix_act_of_defiance_intro"	"İsyanın ilk gününü asla unutmayacağım. Tresdin beni Gül Yaprak çiftçilerinden erzak toplamaya gönderdi... Kızıl Sis kuşatmasının uzama ihtimaline karşı toplanacaktı bu erzak... Ama çiftçiler için verimli bir yıl değildi. Verebilecekleri kadarını bildirdim, ama Tresdin bunun yeterli olmadığına karar verdi ve haydutlarına istedikleri kadarı zorla almalarını emretti... En nihayetinde bu \"onların iyiliği içindi\". Haydutlar oraya gittiğinde korkak çiftçilerle karşılaşmadılar. Aksine, ölene dek önderlik edeceğim bir ordu ile karşılaştılar. Gül Yaprak'ın erkekleri, kadınları ve yavruları hayatlarını Taş Salon'un buyruğu olmadan yaşamayı hak ediyor. Özgürlüklerinin bedeli kan olsa da, bu hepimizin ödemeye hazır olduğu bir bedel. "
"DCG_VO_rix_equip_generic_weapon_01"	"Bu iş görür."
"DCG_VO_rix_equip_generic_weapon_02"	"Bununla çalışabilirim."
"DCG_VO_rix_equip_generic_weapon_03"	"Birkaç lejyoner oyma zamanı."
"DCG_VO_rix_equip_generic_weapon_04"	"Dövüşmeye hazırım."
"DCG_VO_rix_equip_generic_weapon_05"	"Savaşa hazır."
"DCG_VO_rix_equip_generic_armor_01"	"Daha sonra pişman olmaktansa..."
"DCG_VO_rix_equip_generic_armor_02"	"Generaller sahada ölmeyi göze alamaz."
"DCG_VO_rix_equip_generic_armor_03"	"Beni öldürebilirler, ama öyle kolay olmaz."
"DCG_VO_rix_equip_generic_armor_04"	"Lejyon'a korkacak bir şey sunacağım."
"DCG_VO_rix_equip_generic_armor_05"	"Bu beni biraz daha hayatta tutmalı."
"DCG_VO_rix_equip_generic_accessory_01"	"Hayatlarını cehenneme çevirme zamanı."
"DCG_VO_rix_equip_generic_accessory_02"	"Beni asla yıpratamayacaklar."
"DCG_VO_rix_equip_generic_accessory_03"	"Liderlik edeceksem, lider gibi görünmeliyim."
"DCG_VO_rix_equip_generic_accessory_04"	"Lejyon'a yaptıklarının bedelini ödetmeye hazırım."
"DCG_VO_rix_equip_generic_accessory_05"	"Lejyon onlara neyin çarptığını anlamayacak."
"DCG_VO_rix_kill_rival_01"	"Burayı terk et!"
"DCG_VO_rix_kill_rival_02"	"Vhoul'lar kimsenin hizmetkârı değildir!"
"DCG_VO_rix_kill_rival_03"	"Bize baskı yapan olan herkes ölecek!"
"DCG_VO_rix_kill_rival_04"	"Asla diz çökmeyeceğiz!"
"DCG_VO_rix_kill_rival_05"	"Ölme vakti."
"DCG_VO_rix_kill_rival_06"	"Ölümün başkalarına örnek olacak."
"DCG_VO_rix_kill_rival_07"	"Hiç kimse veya hiçbir hayvandan korkmam."
"DCG_VO_rix_kill_rival_08"	"Ölümden korkmuyorum. Ama sen..."
"DCG_VO_rix_kill_rival_09"	"Kurbanlık kuzular gibi..."
"DCG_VO_rix_kill_rival_10"	"Bunun kolay olacağını sandın, değil mi?"
"DCG_VO_rix_use_include_01"	"Susturulmayacağız!"
"DCG_VO_rix_use_include_02"	"Artık kontrolde değilsin."
"DCG_VO_rix_use_include_03"	"Artık seni dinlemiyoruz."
"DCG_VO_rix_unique_01"	"Silahlanın!"
"DCG_VO_rix_unique_02"	"Sayımız yeterli, irademiz yeterli!"
"DCG_VO_rix_unique_03"	"Artık kurban değiliz!"
"DCG_VO_rix_unique_04"	"İsyan her geçen gün büyüyor."
"DCG_VO_rix_unique_05"	"Kucağında yaşamaktansa ayağının altında ölürüm daha iyi."
"DCG_VO_rix_unique_06"	"Bu savaşı kazanabiliriz, ama fedakarlık yapmamız gerekecek."
"DCG_VO_rix_unique_07"	"Sonunun böyle olacağı belliydi."
"DCG_VO_rix_unique_08"	"Gül Yaprak'taki her tırabzandaki boğa yılanını sökeceğim."
"DCG_VO_rix_unique_09"	"Seni öldürmekten zevk alacağım Komutan."
"DCG_VO_rix_unique_10"	"Demek \"düşmanımın düşmanı\" diyorsun ha Sorla?"
"DCG_VO_rix_unique_11"	"Bugün ortak bir tehdide karşı birlikteyiz."
"DCG_VO_rix_unique_12"	"Birlikte çalışabiliriz Sorla. İkimiz de Tresdin'in ölmesini istiyoruz."
"DCG_VO_rix_unique_13"	"Hiçbirimiz Gül Yaprak'ın o vahşilerin eline geçmesini istemiyoruz."
"DCG_VO_rix_unique_14"	"Kızıl Sis'in durdurulması gerek; seninle çalışmak zorunda kalsam bile."
"DCG_VO_rix_unique_15"	"Birbirimizi daha sonra da öldürebiliriz. Önce Kızıl Sis'i durduralım."
"DCG_VO_rix_unique_16"	"Zorbalığının sonu geldi artık!"
"DCG_VO_rix_unique_17"	"Son emrini verdin Komutan."
"DCG_VO_rix_unique_18"	"Sessiz ol Sorla!"
"DCG_VO_rix_unique_19"	"Bu kadar liderlik yaptığın yeter Sorla!"
"DCG_VO_rix_unique_20"	"Bronz Lejyon'u yok etme gücü için ödemeyeceğim bir bedel yok."
"DCG_VO_rix_healed_01"	"Ahhh"
"DCG_VO_rix_healed_02"	"Teşekkür ederim."
"DCG_VO_rix_healed_03"	"Seni hayal kırıklığına uğratmayacağım."
"DCG_VO_rix_healed_04"	"Destek için teşekkürler."
"DCG_VO_rix_healed_05"	"İsyan sana teşekkür ediyor."
"DCG_VO_rix_taunt_generic_01"	"Merhamet gösterme!"
"DCG_VO_rix_taunt_generic_02"	"Evin için savaş!"
"DCG_VO_rix_taunt_generic_03"	"Asla pes etme!"
"DCG_VO_rix_taunt_generic_04"	"Bugün kazanacağız!"
"DCG_VO_rix_taunt_generic_05"	"Yüksel!"
"DCG_VO_rix_taunt_generic_06"	"Dövüşü bırakmayacağız!"
"DCG_VO_rix_taunt_generic_07"	"Kazanmalarına izin veremeyiz!"
"DCG_VO_rix_taunt_generic_08"	"Zafer avcumuzun içinde!"
"DCG_VO_rix_taunt_generic_09"	"Evimizi savun!"
"DCG_VO_rix_taunt_generic_10"	"Bunun bedelini ödeyeceksiniz!"
"DCG_VO_rix_potential_kill_01"	"Şimdi elime düştün."
"DCG_VO_rix_potential_kill_02"	"Geberdin."
"DCG_VO_rix_potential_kill_03"	"Ölene kadar durmayacağım."
"DCG_VO_rix_potential_kill_04"	"Daha yeni başlıyoruz."
"DCG_VO_rix_potential_kill_05"	"Seninle işim bitti mi sanıyorsun?"
"DCG_VO_rix_potential_save_01"	"Beni öldürmek o kadar kolay değil."
"DCG_VO_rix_potential_save_02"	"Bundan fazlası gerek."
"DCG_VO_rix_potential_save_03"	"Ben kolay bir av değilim."
"DCG_VO_rix_potential_save_04"	"Bir dahaki sefere daha çok çaba göster."
"DCG_VO_rix_potential_save_05"	"Devrimi durduramazsın."
"DCG_VO_rix_permanent_armor_01"	"Bu kadar çok bıçaklanmamak iyi olurdu."
"DCG_VO_rix_permanent_armor_02"	"Gücünü topla Rix, sana güveniyorlar."
"DCG_VO_rix_permanent_armor_03"	"Lejyonun zırhı var, benim de olmalı."
"DCG_VO_rix_permanent_armor_04"	"Tresdin'e hazır olmalıyım."
"DCG_VO_rix_permanent_armor_05"	"Tresdin beni bulacak. Hazır olmalıyım."
"DCG_VO_rix_permanent_attack_01"	"Güçleniyorum."
"DCG_VO_rix_permanent_attack_02"	"Biraz eğitim kimseye zarar vermez."
"DCG_VO_rix_permanent_attack_03"	"<i>Hırıldar</i>"
"DCG_VO_rix_permanent_attack_04"	"Onları parçalayalım."
"DCG_VO_rix_permanent_attack_05"	"Düşmanlarımız buraya geldikleri için pişman olacaklar."
"DCG_VO_rix_permanent_health_01"	"Geri adım atmayacağım."
"DCG_VO_rix_permanent_health_02"	"Asla savaşmayı bırakmayacağım."
"DCG_VO_rix_permanent_health_03"	"Ölürsem isyana önderlik edemem."
"DCG_VO_rix_permanent_health_04"	"Sağlıklı kalmam gerekiyor."
"DCG_VO_rix_permanent_health_05"	"Ölemem; halkım bana güveniyor."
"DCG_VO_rix_cast_spell_01"	"Lejyon'da birkaç şey öğrendim."
"DCG_VO_rix_cast_spell_02"	"Düşmanları zorlamaya devam etmeliyiz."
"DCG_VO_rix_cast_spell_03"	"Bakalım planlarında bu var mıymış..."
"DCG_VO_rix_cast_spell_04"	"Sürpriz unsurumuz var."
"DCG_VO_rix_cast_spell_05"	"Onlara her açıdan saldıracağım."
"DCG_VO_rix_cast_spell_06"	"Bu konuda akıllı olmalıyız."
"DCG_VO_rix_cast_spell_07"	"Bakalım buna hazırlanmışlar mı..."
"DCG_VO_rix_cast_spell_08"	"Tam istediğim yerdesin..."
"DCG_VO_rix_cast_spell_09"	"Şimdi!"
"DCG_VO_rix_cast_spell_10"	"Biraz sıra dışı olma vakti."
"DCG_VO_rix_death_01"	"<i>Çığlık atar</i>"
"DCG_VO_tinker_intro"	"Mazzie ile çalışma fikri benim için fazla heyecan verici değil. Ama Keskin Nişancı çok mantıklı şeyler söyledi: Keen'ler yeterince ayrı kaldı ve en azından ağaçlara bağırmıyor. Yine de geçmişi unutmak benim için kolay değil. Arkadaş olacağımızı düşünüyor muyum? Hayır. Varlığına göz yumup \"yanlışlıkla\" kafasına sıkmaz mıyım? Belki yeterince sarhoş olursam. Zamanla göreceğiz."
"DCG_VO_tinker_keenfolk_golem"	"Mazzie birçok şeyde korkunç. Güvenilir olmak, ayık kalmak, sır tutmak... Ama ona hakkını vermek lazım: Büyük bir robot yapmasını iyi biliyor. "
"DCG_VO_tinker_march_of_the_machines"	"Her Keen'linin bir takıntısı var. Keskin Nişancı bir şeylere ateş etmeyi seviyor. Oduncu ağaç kesiyor. Bense Mazzie'yi öldürmenin eğlenceli ve heyecanlı yollarını buluyorum. Bazıları cinayet girişimimi tatsız bulabilir, ama bu drone'ları geliştirmeseydim, asla saklanacak bir robot zırh yapmazdı. Bu yüzden aslında bana teşekkür etmesi gerekir."
"DCG_VO_tinker_steam_cannon"	"Keskin Nişancı ona bir silah tasarlamamı istedi. Fazla heyecan yaptım."
"DCG_VO_tinker_use_ability_01"	"Büyüyü kim ne yapsın?"
"DCG_VO_tinker_use_ability_02"	"Bilimin gücünü görün!"
"DCG_VO_tinker_use_ability_03"	"Hedefe kilitlendi..."
"DCG_VO_tinker_use_ability_04"	"Bu güzel olacak..."
"DCG_VO_tinker_use_ability_05"	"Suratlarındaki ifadeye bayılıyorum..."
"DCG_VO_tinker_equip_generic_weapon_01"	"Bunu geliştirebilirim..."
"DCG_VO_tinker_equip_generic_weapon_02"	"İlkel ama etkili..."
"DCG_VO_tinker_equip_generic_weapon_03"	"Ne koparsam kâr..."
"DCG_VO_tinker_equip_generic_weapon_04"	"Bununla idare edebilirim..."
"DCG_VO_tinker_equip_generic_weapon_05"	"Evet... Bunun birini öldüreceği kesin."
"DCG_VO_tinker_equip_generic_armor_01"	"Şimdiden daha güvende hissediyorum..."
"DCG_VO_tinker_equip_generic_armor_02"	"Ölürsem icat edemem..."
"DCG_VO_tinker_equip_generic_armor_03"	"Bugün ölmeyeceğim..."
"DCG_VO_tinker_equip_generic_armor_04"	"İşi garantiye almakta fayda var..."
"DCG_VO_tinker_equip_generic_armor_05"	"Önce güvenlik!"
"DCG_VO_tinker_equip_generic_accessory_01"	"İlginç bir cihaz..."
"DCG_VO_tinker_equip_generic_accessory_02"	"Bakalım bu nasıl çalışıyormuş..."
"DCG_VO_tinker_equip_generic_accessory_03"	"İlginç..."
"DCG_VO_tinker_equip_generic_accessory_04"	"Yeni bir oyuncak..."
"DCG_VO_tinker_equip_generic_accessory_05"	"Bunu sevdim!"
"DCG_VO_tinker_kill_rival_01"	"Zekam da silahım da daha fazla..."
"DCG_VO_tinker_kill_rival_02"	"Fazla kolay..."
"DCG_VO_tinker_kill_rival_03"	"Sıradaki?"
"DCG_VO_tinker_kill_rival_04"	"Başka meydan okuyan var mı?"
"DCG_VO_tinker_kill_rival_05"	"Olayın böyle son bulacağı belliydi..."
"DCG_VO_tinker_kill_rival_06"	"Burası benim savaş alanım!"
"DCG_VO_tinker_kill_rival_07"	"Kimse beyin veya ateş gücüme yetişemez..."
"DCG_VO_tinker_kill_rival_08"	"Merhamet dilenmeliydin..."
"DCG_VO_tinker_kill_rival_09"	"Bir hedeften daha kurtuldum..."
"DCG_VO_tinker_kill_rival_10"	"Keskin nişancı daha iyisini yapsın da görelim..."
"DCG_VO_tinker_use_include_01"	"İleri! İleri! İleri!"
"DCG_VO_tinker_use_include_02"	"Sana özel bir şey yaptım..."
"DCG_VO_tinker_use_include_03"	"Makinelerim seni paramparça edecek!"
"DCG_VO_tinker_unique_01"	"Çok yaşlı bir adamsın Keskin Nişancı. Kalbin niye pes etmedi daha?"
"DCG_VO_tinker_unique_02"	"Lazer yüklendi."
"DCG_VO_tinker_unique_03"	"Silah hazır."
"DCG_VO_tinker_unique_04"	"Lazer tekrar çevrimiçi."
"DCG_VO_tinker_unique_05"	"Silahın eski olabilir, ama vizyonun geleceğe dönük olmalı..."
"DCG_VO_tinker_unique_06"	"Haklısın Keskin Nişancı, Keen'lerin bir arada durması gerekiyor."
"DCG_VO_tinker_unique_07"	"Pekala Mazzie, geçmişi unutmaya niyetliyim..."
"DCG_VO_tinker_unique_08"	"Mazzie, biz iş arkadaşıyız, dost değil..."
"DCG_VO_tinker_unique_09"	"Ağaçlar için endişelenmeyi bırak ve savaşa odaklan!"
"DCG_VO_tinker_unique_10"	"Heyecanlı olduğunu biliyorum ama lütfen o testereleri nereye salladığına dikkat et."
"DCG_VO_tinker_unique_11"	"Neyse ki Mazzie burada değil..."
"DCG_VO_tinker_unique_12"	"Bizi bir araya getirdiğin için teşekkürler Keskin Nişancı..."
"DCG_VO_tinker_unique_13"	"Harika. Bir aradayız. Mazzie ile. Yaşasın."
"DCG_VO_tinker_unique_14"	"Bir aradayken Keen'ler durdurulamaz!"
"DCG_VO_tinker_unique_15"	"Mazzie, hayatını bilime feda etmek üzeresin."
"DCG_VO_tinker_unique_16"	"Seni o teneke kutudan çıkaracağım!"
"DCG_VO_tinker_unique_17"	"Sonsuza dek o şeyin içinde saklanamazsın Mazzie!"
"DCG_VO_tinker_unique_18"	"Axe. Lazerle tanış."
"DCG_VO_tinker_unique_19"	"Mermi atan bir silah. Amma yaşlısın."
"DCG_VO_tinker_unique_20"	"Sen bir manyaksın Rizzrack. Birlikte çalışabileceğimizi düşünerek aptallık etmişim!"
"DCG_VO_tinker_healed_01"	"Ahhh"
"DCG_VO_tinker_healed_02"	"İyi"
"DCG_VO_tinker_healed_03"	"Endişelenmeye başlamıştım."
"DCG_VO_tinker_healed_04"	"İşe dönmeye hazırım..."
"DCG_VO_tinker_healed_05"	"Savaşa geri dönelim..."
"DCG_VO_tinker_taunt_generic_01"	"Emirlerimi takip edersen kazanabiliriz!"
"DCG_VO_tinker_taunt_generic_02"	"Kuleyi alabiliriz!"
"DCG_VO_tinker_taunt_generic_03"	"Kadim ortaya çıktı!"
"DCG_VO_tinker_taunt_generic_04"	"Yok et şu kuleyi!"
"DCG_VO_tinker_taunt_generic_05"	"Kadim'i yık!"
"DCG_VO_tinker_taunt_generic_06"	"Onları istediğimiz yere getirdik!"
"DCG_VO_tinker_taunt_generic_07"	"Rüzgar bizim arkamızda!"
"DCG_VO_tinker_taunt_generic_08"	"Böyle devam edersek kazanacağımız kesin!"
"DCG_VO_tinker_taunt_generic_09"	"Düşmanlarımız artık bizi durduramaz!"
"DCG_VO_tinker_taunt_generic_10"	"Yakında kimse yolumuzda duramayacak!"
"DCG_VO_tinker_potential_kill_01"	"Sen yürüyen bir ölüsün..."
"DCG_VO_tinker_potential_kill_02"	"Bundan sağ çıkmanın bir yolu yok..."
"DCG_VO_tinker_potential_kill_03"	"Ne olacağını biliyorsun, değil mi?"
"DCG_VO_tinker_potential_kill_04"	"Güle güle..."
"DCG_VO_tinker_potential_kill_05"	"Yalan söylemeyeceğim: Bu acıtacak."
"DCG_VO_tinker_potential_save_01"	"Hah!"
"DCG_VO_tinker_potential_save_02"	"İyi deneme!"
"DCG_VO_tinker_potential_save_03"	"Bunun işe yarayacağını mı düşündün?"
"DCG_VO_tinker_potential_save_04"	"Neler yapabileceğim hakkında hiçbir fikrin yok!"
"DCG_VO_tinker_potential_save_05"	"Daha kötü durumlardan kurtuldum..."
"DCG_VO_tinker_permanent_armor_01"	"Bu beni dövüşte tutacak..."
"DCG_VO_tinker_permanent_armor_02"	"Biraz ekstra korumanın zararı olmaz."
"DCG_VO_tinker_permanent_armor_03"	"Her şeye hazır olmam gerekiyor..."
"DCG_VO_tinker_permanent_armor_04"	"Bunlar tehlikeli zamanlar..."
"DCG_VO_tinker_permanent_armor_05"	"Mazzie'ye doğru düzgün zırh nasıl takılırmış göstereceğim..."
"DCG_VO_tinker_permanent_attack_01"	"Enstrümanlarımı ayarlama vakti..."
"DCG_VO_tinker_permanent_attack_02"	"Makinelerimi hep bakımlı tutarım..."
"DCG_VO_tinker_permanent_attack_03"	"Yükseltme vakti..."
"DCG_VO_tinker_permanent_attack_04"	"Daha büyük ve daha iyi!"
"DCG_VO_tinker_permanent_attack_05"	"Savaş benim uzmanlık alanımdır..."
"DCG_VO_tinker_permanent_health_01"	"Hiç olmadığı kadar iyi..."
"DCG_VO_tinker_permanent_health_02"	"Zafiyetlerinin farkında olmak önemlidir..."
"DCG_VO_tinker_permanent_health_03"	"Her şeyi sürekli geliştir... Kendini bile..."
"DCG_VO_tinker_permanent_health_04"	"Her zaman daha mükemmel sonuçlar almanın bir yolu vardır!"
"DCG_VO_tinker_permanent_health_05"	"Keskin Nişancının aksine başımın çaresine bakabilirim..."
"DCG_VO_tinker_cast_spell_01"	"Keyfini çıkar..."
"DCG_VO_tinker_cast_spell_02"	"Umarım buna hazırsındır..."
"DCG_VO_tinker_cast_spell_03"	"Planlarımı önceden yaparım..."
"DCG_VO_tinker_cast_spell_04"	"Her zaman uzun vadeli düşünürüm..."
"DCG_VO_tinker_cast_spell_05"	"Uzun vadeli yatırımları hafife alma..."
"DCG_VO_tinker_cast_spell_06"	"Bu büyü değil, bilim!"
"DCG_VO_tinker_cast_spell_07"	"Etkilenmiş olman normal..."
"DCG_VO_tinker_cast_spell_08"	"Bu bir süredir üzerinde çalıştığım bir şey..."
"DCG_VO_tinker_cast_spell_09"	"Bundan sonra aklıma ne gelecek acaba?"
"DCG_VO_tinker_cast_spell_10"	"Keen halkının ustalığının bir örneği daha..."
"DCG_VO_tinker_buff_ally_01"	"İşte başlıyoruz..."
"DCG_VO_tinker_buff_ally_02"	"Yanında bir dahi olduğu için şanslısın..."
"DCG_VO_tinker_buff_ally_03"	"Sana yardım edeyim..."
"DCG_VO_tinker_buff_ally_04"	"Bu işine yarar gibi duruyor..."
"DCG_VO_tinker_buff_ally_05"	"Arkanı kolluyorum."
"DCG_VO_tinker_buff_ally_06"	"Deneğim olabilirsin..."
"DCG_VO_tinker_buff_ally_07"	"Hayatı senin için biraz daha kolaylaştırayım..."
"DCG_VO_tinker_buff_ally_08"	"Deney yapmaya... Yani yardıma her zaman hazırım dostlarım."
"DCG_VO_tinker_buff_ally_09"	"Bence sonuçlardan memnun kalacaksın..."
"DCG_VO_tinker_buff_ally_10"	"Sana yardım edeyim..."
"DCG_VO_tinker_debuff_enemy_01"	"Bu beklediğimden de iyi çalışıyor..."
"DCG_VO_tinker_debuff_enemy_02"	"Bu iyi hissettirmese gerek."
"DCG_VO_tinker_debuff_enemy_03"	"Endişelenme, daha fazla acı çekmeyeceksin..."
"DCG_VO_tinker_debuff_enemy_04"	"Günlerin sayılı..."
"DCG_VO_tinker_debuff_enemy_05"	"Bunun seni öldürmesi ne kadar sürecek acaba..."
"DCG_VO_tinker_debuff_enemy_06"	"Bu eğlenceli olacak..."
"DCG_VO_tinker_debuff_enemy_07"	"Eski halinden hiç eser yok..."
"DCG_VO_tinker_debuff_enemy_08"	"Zayıflatıyor, değil mi?"
"DCG_VO_tinker_debuff_enemy_09"	"Her an daha da güçsüzleşiyorsun..."
"DCG_VO_tinker_debuff_enemy_10"	"Eskiden çok güçlüydün... Sonra ölümünü planladım."
"DCG_VO_tinker_single_target_damage_01"	"Vuruldular."
"DCG_VO_tinker_single_target_damage_02"	"Bunu bana bırak."
"DCG_VO_tinker_single_target_damage_03"	"Acınası."
"DCG_VO_tinker_single_target_damage_04"	"Benim ulaşamayacağım kimse yok!"
"DCG_VO_tinker_single_target_damage_05"	"Yapma, senden korktuğumu mu sandın?"
"DCG_VO_tinker_single_target_damage_06"	"Her ihtimali göz önünde bulundurdum..."
"DCG_VO_tinker_single_target_damage_07"	"Güle güle."
"DCG_VO_tinker_single_target_damage_08"	"Görüşürüz."
"DCG_VO_tinker_single_target_damage_09"	"Seni görüyorum..."
"DCG_VO_tinker_single_target_damage_10"	"Bu senin için iyi bitmeyecek."
"DCG_VO_tinker_multi_damage_small_01"	"Küçük bir sıkıntı, önemli değil..."
"DCG_VO_tinker_multi_damage_small_02"	"Bum."
"DCG_VO_tinker_multi_damage_small_03"	"Benden saklanmak yok."
"DCG_VO_tinker_multi_damage_small_04"	"İstediğim herkesi öldürebilirim."
"DCG_VO_tinker_multi_damage_small_05"	"Şunu izle..."
"DCG_VO_tinker_multi_damage_small_06"	"Ne kadar da çok sayıdasınız... Nasıl da etkilendim..."
"DCG_VO_tinker_multi_damage_small_07"	"Herkese küçük bir şeyler getirdim...."
"DCG_VO_tinker_multi_damage_small_08"	"Hahahahaha"
"DCG_VO_tinker_multi_damage_small_09"	"Kaç arkadaşın olduğu umurumda değil!"
"DCG_VO_tinker_multi_damage_small_10"	"Geber, geber, geber!"
"DCG_VO_tinker_multi_damage_large_01"	"HEPİNİZİ ÖLDÜRECEĞİM!"
"DCG_VO_tinker_multi_damage_large_02"	"Kimse hayatta kalamayacak!"
"DCG_VO_tinker_multi_damage_large_03"	"Birlikte gideceğiz!"
"DCG_VO_tinker_multi_damage_large_04"	"Seni yanımda götüreceğim"
"DCG_VO_tinker_multi_damage_large_05"	"Bilim fedakarlık ister..."
"DCG_VO_tinker_multi_damage_large_06"	"Her şeyi ben tasarladım!"
"DCG_VO_tinker_multi_damage_large_07"	"Dehamın farkına varın!"
"DCG_VO_tinker_multi_damage_large_08"	"Merak etmeyin, hepiniz öleceksiniz!"
"DCG_VO_tinker_multi_damage_large_09"	"Peki... Büyük silahlarımı kullanacağım..."
"DCG_VO_tinker_multi_damage_large_10"	"Başka çocuk oyuncağı yok..."
"DCG_VO_tinker_pleased_01"	"Hmm."
"DCG_VO_tinker_pleased_02"	"Nefis."
"DCG_VO_tinker_pleased_03"	"Güzel."
"DCG_VO_tinker_pleased_04"	"Mükemmel."
"DCG_VO_tinker_pleased_05"	"Bunu sevdim."
"DCG_VO_tinker_pleased_06"	"Bu iyi gidiyor."
"DCG_VO_tinker_pleased_07"	"Aynen planladığım gibi."
"DCG_VO_tinker_pleased_08"	"Bununla yaşayabilirim."
"DCG_VO_tinker_pleased_09"	"Ödemeye değer bir bedel."
"DCG_VO_tinker_pleased_10"	"Eh, buna değer."
"DCG_VO_tinker_concerned_01"	"Hmmm."
"DCG_VO_tinker_concerned_02"	"Emin değilim."
"DCG_VO_tinker_concerned_03"	"Bu beklenenden çok daha zor görünüyor..."
"DCG_VO_tinker_concerned_04"	"Bundan hoşlandığımı sanmıyorum..."
"DCG_VO_tinker_concerned_05"	"Sanırım öleceğim..."
"DCG_VO_tinker_concerned_06"	"Hayatta kalma şansım pek yüksek değil..."
"DCG_VO_tinker_concerned_07"	"Bu karışıklığa nasıl girdim?"
"DCG_VO_tinker_concerned_08"	"Bu yanlış hesabı nasıl yaptım?"
"DCG_VO_tinker_concerned_09"	"Bundan bir çıkış yolu bulacağım..."
"DCG_VO_tinker_concerned_10"	"Bunun bir çözümü var... Sadece bulmam gerek..."
"DCG_VO_tinker_angry_01"	"Lanet olsun!"
"DCG_VO_tinker_angry_02"	"Bu ne cüret!"
"DCG_VO_tinker_angry_03"	"Araştırmamı tehdit mi ediyorsun?"
